id	document	label
8003128	액션인줄알고봤지만. 끈나는내내 박스에한놈갇힌거만나오네 답답해죽는줄아랐음. 마지막 반전은억지!	0
642653	극장알바들이 수면제를 뿌린건가..	0
10238609	이제 b 29 에놀라가 히로시마 상공에서 리틀보이를 사랑으로 떨어뜨리는 영화를만들면 일본인들은 낭만적이다 ㅎㅎ 하고 보려나	0
3281941	아 이게 뭔가요	0
9847544	아.. 여기 나온 애들은 아이돌애들인가요? 주인공은 다 모르겠고 드라마서 본 성인연기자 두명만 알겠는데.. ㅜ	0
9086748	얼마나 로더필 기다렷는데 제발 게스트 출연 왜하는거임?? 하휘동 나와서 짜증낫는데 오늘은 클라라....왜 잘되려는 프로를 점점 망치고 잇니??	0
5398372	하하	0
7745673	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐냐이건 너도나도 1점	0
9678245	유치하기도 했지만 난잡했다.공포영화 중 귀신과의 액션씬은 처음 본다. 무엇보다 스시녀가 이뻤다. 확실히 일본여자는 이쁜여자는 진짜 이쁘다.	0
1063374	성인들이 보기엔 마이지루해~	0
6022964	1점준럼 한국영화는 죄다 10점주는 M창	0
6582584	ㅋㅋㄱㅋㅋㅋㄱㅋㄱㅋㅋㅋㅋ존나웃겼다 ㅋㅋㅋㅋㅋㅋㅋ코미디임?ㅋㅋㅋㅋ귀신개웃기게생겼어 ㅋㅋㅋㅋㅋㄹㅋㅋㅋ농구공은머얔ㅋㅋㅋ	0
7344421	그것이 알고싶다짱	0
1403428	헉.. 헉.. 헉... 어떻해.. 귀신이 맛나게 보여 ...	0
8520385	쯧쯧쭛.. 개못한듬 ㅉ	0
4254270	성형부작용 같은 주인공 얼굴 때문에 집중이 안됨..;;;	0
10262499	생각보다스토리등 별로 재미도없고 지루했네요	0
10225895	걍보면암걸리는영화 보면서 내가주인공이면 딸련 죽이고도남을듯	0
4815434	포스터 봐도 안속는다	0
3573878	실어 이겟개미이스면 난 영화볼수모르냐보다	0
435179	내가본영화중최악ㅡㅡ	0
8495575	런닝맨연기가 더 리얼하다	0
5898806	아 감독 찌져 죽이고 싶다... 당분간 한국영화 안볼란다	0
7077787	졸작 일점도 아깝다.	0
9503750	영화가 점점 뒤로 갈수록 짜증나네~ㅋ	0
7822774	머야 이게 ㅠㅠ 혜교는 이쁜데..황당한 영화	0
5748153	한채영이 벗는 것도 아니고.. 무슨 의도로 만든거지? ㅋ	0
7876020	배우들은 참 좋았는데... 연기들이;;; 송중기나온대서 억지로 1~7회 꾸역꾸역보다가 포기했네요.. 결말도이상함..;	0
6378497	뻔한 휴머니즘. 결국 인간은 눈물 흘리며 감동한다. 라는 교훈을 위해 만든영화	0
9112209	성우란 직업이 왜있냐?	0
9786913	"개봉 당시 할인받아 봤는데도 돈이 그렇게 아까울 수 없더라... 그냥 뭐 이딴게 있나 싶었음. 스토리, 각본, 연기, 연출 하나같이 말아먹었고 특히 금고 여는 장면에서는 암걸리는줄..."	0
1563341	이름이 아깝다 이거 보느라 3일 걸렸다 보다 계속 자서-_-	0
5691623	내가 공포영화 어지간하면 점수 주는데 이건 진짜 못보겠다.	0
3864700	양심없는 제국주의 살인마 영구의 씁쓸한 몸개그	0
8030361	총보다 표창이 더 빠르네... 좀 황당한... 영화라기 보다는 tv 드라마용 같은작품	0
9351369	평이너무좋아서봤는데 .. 잘모르겠다 너무지루했다	0
6736205	장난치지말자..시간허비했군.	0
5495643	왜 만든지 모를 3편	0
1443238	명성에 비해 글케 재밌진 않던데 ...취향문제인가?	0
3423109	이건머 보라고 만든 영환지...자라고 만든 영환지...	0
3630991	왜 한국 코미디는 꼭 이런식일까..	0
8679278	등장인물들이 하나같이 머저리들만 모아놨나 싶을 정도로 답답하다 너무 답답해서 죽어도 OOOO 싶었음	0
9082649	설리 연기 드럽게 못함. 설리ㄸ매망함	0
6471569	"스포할때 캐릭이 GIGN인데..ㅋ 이거 뉴스본 기억이나는, 조종사 뛰어내리는 장면..실감은 난다.."	0
4882806	재미도 없었고 원작과 너무다름 스토리가 후짐	0
7464174	평이 좋아서 다운받았는데 영화 초반부터 이어지는 느끼한 나래이션이 이어져 바로 꺼버림.....돈 아까움.......ㅠㅠ	0
8117204	어떻게 이런영화가 있지.. 폭풍감동.. 내 인생 최고의 영화!!	0
6215847	너무 억지로 웃기려고 하는거 같아요...뭐가 웃긴지도 모르겠구요..	0
310397	속편이 다 그렇지..의 확신의 증거	0
530171	맥티어난의 최고 졸작품	0
2626561	"극초반 공포를 이끌어 내기 위한 장치일뿐, 내용과는 그닥 상관없는 분신사바"	0
5501124	액션도 너무 가짜로 치는거 티가나고 ..무엇보다 배우들의 발 연기가 ㄷㄷ	0
7553915	굿	0
9514813	별 내용 없다. 그냥 배신 맞는 내용 끝. 특정 배우의 연기를 보고 싶다면 차라리 다른 작품을 보는게 나을거다.	0
7727438	omg	0
6537658	이런 OO 개같은 영화가 있나 처음에는 마마보이에서 나중에는 람보됨	0
10274954	와...정말 신비롭다...이런 감독에게 투자한 사람들도 신기하고 이렇게 영화가 제작되어 가는 동안 체크안한 사람들도 신기하고 이걸 찍고 있는 류승범도 신기하고...이걸 홍보하는 사람들도 신기하다...	0
8139030	정말 쓰레기영화임왠만하면 안좋은글 쓰기도귀찮은데 정말 욕하고싶어서 댓글답니다절대비추임	0
10247372	대한민국 경기 어렵다는거 순 거짓말이다. 이런 영화를 돈주고 극장가서 볼 수 있는 사람들이 인구의 4분의1이나 된다는 사실만 봐도...	0
8476324	원작 모독 영화.. 내시간 ㅜㅜ 로그인해서라도 못보게 말리고싶다. 만화보고 감동해서 영화찾는사람은 그냥 안보는게...	0
7743368	박흥식영화 사랑해 말순씨 ***보면 장애우를 배려하지않는 저질 영화장애우가 성희롱이나 하는 그런 사람으로 인식시켜 장애우 아빠로서 정말 열받는다 .박흥식 네 자식이 다운 증후군이면 그런역 맡겼겠느가? 정말 영화라지만 장애우 부모들로서는수치다	0
1879075	영화는 왜만드니...집에서 핸드폰으로동영상이나찍어~	0
6858372	0점은 없나	0
9241924	안 야할거면 재밌던가 재미없을거면 야하든가.... 정말이지 핵노잼 티비에서해주길래 봤는데 시간아까움	0
4824575	누구도 감당할 수 없는 지루함	0
9908247	"[ 스토리 3, 비주얼 3, 연출 3, 연기 3 ] 어느 하나 부각되지 못 한다. 차라리 더 센슈얼하게 갔으면.."	0
8382271	이건 정말 내 인생 최악의 영화	0
212932	강동원! 이런 드라마만 출연하면 인기 얼마 못간다~	0
10274306	나인틴 좋찮아~~ 그렇게만 찍고 어려운 이야기에 무리수 두지 말고	0
88149	OO...이것도 영화냐?	0
8155092	포카혼타스는 무저갱에서 끌려온 영일뿐이다이것도 디즈니사의 더러운 작품중 하나일뿐이다	0
6193771	나에겐 별로였음 . 음악이 몰입을 방해하고 스토리도 엉성하고	0
9813522	호곡 새발의피 이범학이닷	0
6650273	ㅋㅋㅋ 정말 전개도 액션도 연기도 어느하나 무난한게 없다 이런 영화는 보는 시간이 아깝다 ^^*	0
5646831	보는내내 어이없는영화. 개가 함정에빠지는게 유일하게 나의 관심을 끈 장면.웃겨	0
471628	역시 그 소녀보다 무서울 수는 없나 봅니다.. 쩝..	0
4023461	보는 내내 몰입이 하나도 안된다. 81분간 바보가 된 느낌?	0
7712859	옛날 영화라 그런가....너무 싱겁다...후우	0
3823968	소재는 흥미롭지만 판이 작다	0
2541209	아 유치해 안재모는 왜 또 갑자기 사랑한대? 각본 쩌는데?	0
7806657	고풍스러운 분위기는 좋았지만 극을 끌어가는 긴장감은 없고 공포물로는 너무 약하기만 하다 어는 부분을 집중해서 봐야하는건지...	0
7988088	별 한개도 아까운 영화 같잖은 기법으로 관객들을 우롱하는 영화 이런영화에 속아서 별점 9점 이상 주는 멍청이는 살 가치가 없다	0
8257744	ㅉㅉㅉㅉ한심하다정말	0
7760941	당시 연예계 수준을 알만한영화	0
7171499	누가 이영화좀 말려줘요~~	0
7772076	네이버알바가있다는거 진짜 실감하네.밑에 평점 다 10점.영화관에서 또 보러간다는 애는 뭐니.낮잠자러?	0
8146931	진짜진짜 돈주고 보기아까운 영화	0
6527683	여자 스턴트 대역 뚱땡이 나온장면 아무도 못봣나 쿡티비로 보다가 엥 뭐야 싶어서 되감기 햇는데 무슨 편집 발로햇냐	0
8895420	아침드라마들 소재가 막장이라 왠만하면 그러려니하고 그냥 저냥보는데 이건 해도해도 넘 심한거 아닌가? 강성재 잡고도 어떻게 해야 할지도 모르고 분량 늘리기 급급. 일주일 안봐도 그자리. 대단.	0
4602039	욕나와요. 혹시나? 역시나에요. 그냥 보지마요. 정말	0
8431597	0점이 없다는걸 처음 깨닫았다. 아 최소 별 반개는 줘야되는구나.	0
5730270	정말 최악이구나.필름이 아깝다.자원낭비의 극치!	0
3617855	저질 쓰레기 .. 영화관에서 돈주고 본게 아직아깝네	0
2224033	모든이들의 청춘이 다 이렇지만은 않음. 여교사역의 대단한 미스캐스팅...	0
8899941	어... 음.... 재미없어	0
9859359	영화가 시작하고 10분이 지났는데 끄고싶다...끝까지본 내가 자랑스럽다....뻔함의 감동을 만들지못한 영화...	0
8670083	1.3 (10자 제한)	0
7400812	박신양의 연기뿐이였다 그말곤 없다	0
8182416	흐흐흐 망했군 망했어~	0
9806618	"뭔가를 알리고 싶어서 일부러 평점 낮췄습니다. 정도전이 나쁜놈이였다고 하시는 분들이 계시는데, 지금의 조선왕조실록 공식기록은 태종'이방원'의 입장에서 쓰여진 것입니다. 정도전에 대한 평가가 제대로 나왔다고 볼 수 없습니다."	0
10077142	올레tv 추천 무료영화엔 왜 이딴것 밖에 안올라 올까...	0
4541564	듣보잡	0
232025	너무한다 이영화... 하지만...일본도 선진국이 돼가는구나...	0
9968405	다 필요없고 일단 아들부터 존나게 패야할듯. 2순위는 딸래미 엄마. 근데 정말 아들면상때기볼때마다 분노가 치미는건 정말 어쩔수가없는듯	0
7691674	보는내내 짜증만 나는데	0
8860028	도데체 이영화 왜 만들었을까.. 이거 보고 웃음이 나오냐..??	0
4792330	시간 아까웠다	0
5862592	스트라빈스키 음악만이 길을 밝힌다	0
4177164	돈은 아까워봤어도 시간이 아까워 본적은 처음ㅡㅡ 엔딩씬을 보고 폭풍멍때림.	0
7827175	cg도 엉망 그냥 시디과 애들이 만드는게 훨씬 더 볼만할듯함스토리텔링도 완전 엉망 보는내내 아 이걸 내가 왜보고있나 라고 생각하게 만드는 영화 결말은 어떨지 궁금해 한 내가 멍청한듯 재난영화 를 만들고 싶으면 04년 개봉 투모로우 부터 다시 봐라	0
8578311	다이애나가 뭘했는지 의문을 가지게하는 영화	0
9567056	전체적으로 스토리가 부실하고 엉성함. 보안관 딸은 힐즈의 이름을 알고 있고 보안관 부인은 실종신고 할텐데 그러면 모든 사건의 전말이 드러날테고 힐즈는 잡혀서 재판을 받고... 미국 경찰을 우습게 보지마라. 여자의 엉덩이는 좋았으나 영화는 그다지...	0
6725125	유치하고 어색함.내용이 유치하면 연출력이라도 좋았음 좋을텐데..	0
8613125	차 세우고 김강우하고 온주완 싸우는신 최악;웃길라고 집어넣엇나 그상황에서 김강우가 왜퍼맞고잇음 스토리진짜 최악재미도없고 감동도없고	0
8777378	노래만으로도 10점을 받아야..	0
7186891	ㅋㅋ중간중간에 억지가 너무 심한거 같네요.. 차사고에 간이 다쳐서 간을 이식받으라니...ㅎㅎ	0
8729377	소재는 좋았는데 tv 전가세가 아까웠다!!	0
7941295	날개달린 청소년들	0
2120382	볼만	0
1522521	영화를여지껏보면서악플달고싶던영화다보지마소!	0
10232254	과포장 되어 있다.acs	0
4257653	재미 없수다.	0
3218746	악어와 1;1 맞짱 부터 골떄렸다.. 그떄 보지말았어야 했네..	0
8876730	경찰은 세명밖에 없나?그리고 작가는 한국경찰을 바보로 만드는구만고은정은 경찰이야?싸움도 못하고 힘도 못쓰면서 강성재를왜잡으러간거임?아주 질질끌려고 난리도 아니고 매번 볼때마다 욕밖에않나오는 드라마구만	0
773513	뭐 아직까지 이걸 뛰어넘는 영화는 본적없다.	0
124672	하모하모 잼없구 말구	0
7792951	안봤지만 달려보자	0
8100313	평점 왜이렇게 높아? 진짜 재미없네 고전이면 장땡인줄알아	0
6430321	일본영화 참 많이 봤지만 끝까지 못본영화는 이게 처음이자 유일함~	0
10164846	머하자는거여시방머하자는거여시방머하자는거여시방머하자는거여시방	0
8921386	노잼 ㅡㅡ보지마세요!	0
4487407	속지마라..포스터에 그지같은 영화당	0
7777246	엉성한 짜임새의 추리무협영화..견자단형님과 탕웨이 보는걸로 만족..	0
9536681	이게 실화라고 장난하나 18.. 세상에 하나님이 어디 있다고.. 영화도 개독교에 미친 양키 새끼들 답네 18	0
9756928	무슨 이딴영화가 다있어	0
10114743	뭐지 이건 떡을..저건 귀신이야 아니야 뭐야 엔딩은 또 왜따구야	0
7234122	아주야무진영화였지라	0
9273887	작가분 빨리 정신병원에 한번 가보셔요~ 늦음 위험할 수도~	0
2334732	지루함...	0
2682074	실망스러워ㅠ	0
5442959	죠때문에 10번은 돌려서 계속봤다... 그래도 도저히 재미를못찾겠다...	0
6970394	좀비영화중에 최악이였다	0
6451404	주인공을 뺀 나머지는 전부 바보인 영화. 정말 재미없습니다.	0
2740530	"지루한건 어쩔 수 없다,"	0
9984003	이건 영상화할께 아니다만화로 남았어야했다	0
2105796	bad	0
6176089	방법과 컨텐츠 모두 와 닿지가 않네요. 연출과 각본 결국 감독의 문제겠죠	0
190251	할말이 없음. 재미가 없네요	0
9368850	병맛이다. 난이해불가	0
9052616	허접한 삼류영화 /아래 평점10점 지능 원숭이다에 내 왼쪽 알을 검	0
2100743	재미없다...	0
698203	내면에 귀를 기울일 줄 아는 지성이라면 시간이 아깝다는...	0
735755	에혀	0
8678776	이건 뭐 할말이 없다...	0
4051608	답답~~~하다. 'X파일'의 명성에 먹칠을 한 영화. 딱3점이 알맞음.	0
9738357	솔직히..땡칠이는 너무 날로 먹는거 아냐?	0
4502743	보고싶지가 않아	0
9468277	점수기준이상한 그들만의리그는 닥1점	0
10218055	. . .할말이없다 진짜	0
8142613	박시환 박재정 둘다 우승후보에 올라가긴 실력이부족하단생각! 심사위원 특히 이승철씨 심사평 너무하셨어요ㅠ엠넷의 그리고 슈스케의 억지와 조작과 등등 여러가지 그런것들?에 두사람 말렸단 생각만 드네요 ㅠ	0
7860179	장면 개연성도 없고 아역은 연기도 못하고 무슨 추노에 나오는 민폐언년 외국판인줄....초반만 그럴싸한 저급영화	0
1628326	로빈 윌리암스씨 주연 영화들은 다 좋아하는데 이건 정말 최악입니다.	0
4900546	나한테 돈 조반니? 천원 한장이라도 조반니?	0
5704904	심형래 영화를 보세요. 그건 재미라도 있죠.	0
10005318	노 ㅡ 답. 정말 재미없었다.	0
4009799	킬링 타임으로도 안되는... 보면서 한숨만 나오는... 공짜도 안본다.	0
9629004	전 다 태우고 막판에 뒤집는다고 전이되나	0
7653907	사이먼 베이커에 홀려서 봤지만...우리나라 정서에 안 맞는 유머코드 뻔한결말...정말비추임. 친구로 나오는 안경 낀 남자는 극 전개에 꼭 필요했을까싶다.	0
2596581	요즘 공포영화생각하고 보면 시시하고 재미없는게 사실. 공포매니아만 보자.	0
5447524	쓸데없이 진지하고 무거운. 폼 재지 말란 말이다..<학교>나 <반올림>을 한번 더보겠다	0
9410591	왕의 얼굴 노잼 노잼 ㅋㅋㅋ	0
3252302	이거이 완전 막장이네	0
7405830	재미 더럽게없다..	0
5943464	영화를 쓰레기로 만들려고 작정하고 만들어도 이것보단 잘 만들겠다	0
9853749	후속작 영환가 뭐지 이건	0
6947256	착하다.	0
10258554	이게 왜 이렇게 높은지 모르겠네요..	0
306234	필름 낭비하고자 기를 쓰는 영화.	0
5906178	전개가 일단 원작에 비해 생략도 많고 .. 권투씬도 졸려서 잠오고..	0
10188249	진짜 재미없네요. 볼까 말까 하다가 본 제가 다 멍청한듯	0
8449365	전윤수 미인도에서 9살 어린여자아이 옷벗기는 장면 명백한 아동학대범죄이다. 18금영화에 아동을 18금출현시키다니 .. 자기가한일에 책임을 지지못하는 어린아이가 훗날 영화출연을 후회하면 어떻게 하는가? 감독과 영화에 관계된 어른이 시간을 되돌릴수 있나?	0
307000	삐질삐질;;	0
5502875	업로드 좀 빨리해라 어제부터 기다리는데...	0
8682884	"가지고 있는 이야기에 비해 정말로 수준떨어지는 연출, 편집..."	0
10211978	그린스크린 수정도 안하고 홍콩에서 시어스 타워가보인단다 ㄷㄷ 마이클 베이 가 영화를 대충만든듯	0
3781237	2.9점이면 적당하네요	0
5535592	0점은 없나? 짜증나--	0
4645862	영상은 좋으나 반전까지 보기엔 산만하고 지루하고 개연성이떨어진다.. 평점에낚였네	0
7432883	헐 미쳣다 이영화가이평점이라닠ㅋㅋㅋㅋ	0
9986958	아 진짜 너무 오글거린다... 못봐줄정도네....	0
6624437	"미국인이나,일본인이 아니면,제대로 만든 상업용 애니메이션을 해올수 있는,인력이 없다시피하다는 것은,전인류의 비극이며,세계사의 오점이다.전 지구적으로 어느 나라나 공통적으로 발생하는 현상.제발 따라쟁이가 되지 말자.신념으로,남이 가지않는 길을 가는거다."	0
8597016	"내평점을 지운듯하다.. 그 당시 봤을때, 너무 밋밋하고 임팩트 없는 내용이 대부분이라 아주 그저 그랬다"	0
9191516	지브리라는 이름이 아까운...스토리가 빈약하고 뜬금없는 요소도 많고. 어린 아이들이 즐겁게 볼 수 있을 거 같긴 하다.	0
9177798	"정극에는 도무지 어울리지 않는 조니뎁, 혁신적이나 클래식하진않은 촬영기법, 거울을 통한 다중인격의 연출... 킬링타임용으로 적절했다. 추가로 조니뎁은 정극은 하지 말아야한다."	0
8312249	설리에 관한 모든것 인줄 아랐네 ㅡㅡ	0
5711373	재미없고 억지스럽다	0
5465496	장르는 무협인데 내가 보기엔 코믹이던데 막장 평점 2점도 아깝다	0
8965828	나치입장에서 본 영화가 갑자기 연속으로 나오네? 뭔일 있었나...	0
2228930	태권도???	0
417815	음 왜 봤을까? 예고편이 다 -	0
4834376	개연성이 없어요.. 별루다...	0
8963373	포켓 몬스터 짜가 ㅡㅡ;;	0
3302770	쓰.레.기	0
5458175	완전 사이코영화. 마지막은 더욱더 이 영화의질을 떨어트린다.	0
6908648	왜난 재미없었지 ㅠㅠ 라따뚜이 보고나서 스머프 봐서 그런가 ㅋㅋ	0
8548411	포풍저그가나가신다영차영차영차	0
