channel_id,subscribers,avg_views_sub,avg_30days_view,week_upload
UCg0DxEiVgVv7slJy5fC9E4g,11100,0.2638365952159056,1356.9,0.598131
UCg0LZWxndtN3-PEu2lDcpzg,4290,0.44470668220668225,845,0.296629
UCg0Oc_Msl0VbxwPCJWDGaDA,5870,0.22588302101078933,873.889,0.166297
UCg0T_EpnWXakOEEBP-CleuA,7790,0.5815014828914169,4485.43,1.52206
UCg0U3yNd0_r63ZZ_l4DOQVg,6240,0.33642533936651586,573.8,0.357143
UCg16fV-BKHHxnK_6eaDDtDw,10800,1.4249768518518517,11876.9,1.4087
UCg1Eo-lTnmbhzJeXmjO4OtA,92600,0.8603678905687545,122278,0.577778
UCg1Ki2vxA3V2mh2SXq7xEXQ,13500,0.9075524691358026,3014.4,0.51004
UCg1MofNavahqH-iSlf0qkdw,22500,1.1832521072796935,1762.67,0.604082
UCg25-pmUiJEuIQOR71HVpWw,16300,0.574917413874469,9246.1,0.456647
UCg251uVNwVn3e1zMA7kEA_w,43000,3.865162015503876,133697,0.318519
UCg2GSPcxN7pZRH_MEOoRAkg,58500,1.634163247863248,137575,0.227273
UCg2KdhMvy2h6-ZCoQx5HgCA,10300,0.3748890429958391,1419.33,0.838843
UCg2LAzaYUOXgcxVQjkm_SpQ,28200,3.762089470812875,31898.2,0.690608
UCg2NCGJNagvS4TlBvdFabMw,6520,3.2670564928425354,12399.3,1.03571
UCg2NkfLad1SdlJ76zfUzKEw,17100,0.2665029239766082,1973.33,0.251732
UCg2Q8CYy_PcGOWjo4qCEZ6g,14900,0.4125045759609518,946.667,0.130019
UCg2k2M363GGHm4Y5DWJVf3Q,23400,0.9846794871794872,32231.5,0.971429
UCg2pyU7MkdXLNelz1sIW59Q,16600,0.37721999107541276,8804.86,0.45993
UCg2zt-aifuHhae8Bl5lomww,66600,0.6158203203203203,27288.5,0.768293
UCg36zEJ4dCqqppOykWWIvXQ,57700,0.25872328134026573,10459.6,0.253138
UCg3BZ_iNsxFl2RlzAxPD8dw,105000,0.31163992673992674,31054.7,0.754673
UCg3VZkGkXi1sqybEv83esTQ,9840,5.812491162955108,513702,0.408377
UCg3YdmrYGa2O1IySuWvBT0w,237000,1.1875696202531645,268056,0.384992
UCg3cIB6nQV9LRXkCOo9hQ2A,65600,0.4411479321314952,4937,0.220472
UCg3fbghVDyzdmkJBR54VMjg,69100,0.8648959528918608,57236.9,0.86385
UCg4MxXxewOV_dzKXklWFKGw,128000,0.4451953125,36194.9,0.657143
UCg4UuDWx7Dwt5__kHAuxAwg,45900,1.0483064633260712,46640.8,1.22059
UCg4ZEGZSXZGyF5nqt6zlNFw,14700,0.4079220779220779,3940.57,2.38889
UCg58Z3pzU70p7SOBZ6KZ_Rw,7350,0.9204444444444444,943,0.396104
UCg5H8i2m191tlO6SJMU1gmA,19700,0.21831612112725365,4245.83,1.11915
UCg5KvrQT3ye7epl338EmcIw,615000,0.263099752562743,135948,3.3908
UCg5lQOTLj1ywJk8VKr7Bd4g,8770,1.657333502259386,1255.33,0.821138
UCg5uly-aCRfD6N7UgaOV3PQ,72200,0.3035375871620976,8774,0.296
UCg60mxpvfizWGCaP1R13JMg,4460,0.5453961136023916,485.25,1.15409
UCg622HxfWD3Q71WSt6x0gyg,159000,0.4951884373488147,14005.5,0.244635
UCg6WuMH9TokI5wCyPHnm53g,14200,0.6334264205925206,5935.29,0.118068
UCg6maIy-TcKP-VjWlgPEbuw,9240,0.9484661889834304,4222.67,0.0997963
UCg7PJutBK-3htaeeitKHGQQ,4060,0.3372906403940887,1369.4,1.13616
UCg7Z47vL_8PJV9IGNAlH9JA,35700,1.4428639041823628,42927.9,0.952153
UCg7Z5y59Y_gw2-KHm_G4aIQ,8140,0.23846846846846848,1510.64,1.17778
UCg7ZESiNqxYUeJilJR4_Y1w,73200,0.2852112932604736,20877.5,1.73705
UCg7veoGkqKllfiD3WSZWC3w,201000,1.5697850403156632,283790,0.327511
UCg7xkCKcxA84xSTGgtF9ySA,3950000,0.21428588185654007,846429,3.40136
UCg80LjrsnWo0T3T3uYCPhrQ,40600,4.46908691062632,6341.47,2.13996
UCg86gCCgZGWkoHk8c015cQQ,421000,1.1163277909738718,349298,2
UCg8SfJHFFDAdXJ5NlHc9aIA,6380,0.24835423197492162,1578.8,1.50847
UCg8ZzloDPTrOiGztK0C9txQ,2080000,7.400562980769231,5993960,0.383886
UCg8iKeFoqEymDCA8JsjT3hQ,5340,1.2230337078651685,8031.5,0.172131
UCg8tcxSpURVqnk0xtXhpRUQ,17100,0.25158138401559454,2823.2,0.421053
UCg962kdKD83lP1ZlLVrmeiQ,11600,0.22956034482758622,4223.58,1.27108
UCg97rmYFGXZtwd2Hne4rbQA,18700,0.4298561681725982,9699.82,2.78846
UCg9d-a6Ko_sRmv0jz6f-Fdg,6790,0.25263732067855776,1616.37,1.14019
UCg9rzw5bKNjbxHa9X9zO9UQ,30700,2.5179717698154183,77301.7,2.69388
UCg9u8TNtZAhdq6fx5Y1J4DA,17500,5.009379310344827,42748.6,0.0992556
UCgA5u3KJvx6SNudjEFyiwgw,100000,1.5921988888888887,168189,1.79433
UCgAFSb8POJnLqsO8xIq21cw,12500,2.0703685714285713,23216.4,1.06452
UCgAhX1YGwKuYHoish5phMcw,4310,0.31262352840079055,882.071,0.410256
UCgAmgh8sPCIyq49Kv3ySTGA,9510,0.5191097090781633,4920.21,0.644351
UCgBhJe2vEilWDx_TEarbGRA,14000,1.678475369458128,22793.7,1.93182
UCgBlAruGPHqmS6nYHE8HO_g,10600,7.591422955974842,5153.4,1.66038
UCgBtnF9pFJ04h1I24eV5GcA,5430,11.420503376304481,478,1.6
UCgCSAM1VE5pRom9IWlOMg2A,20400,0.21852474323062557,258.8,0.359673
UCgCffTU0ESGfxzmSH2kh2Rg,9090,1.0378914558122478,7222.75,0.34555
UCgCzdJ8AeUvEHHBBWKHYXZA,5120,9.847714843750001,4207.44,0.661157
UCgDgtCXMcNZ51QZ16K3M5cQ,33700,1.8333709198813055,44575.3,0.719298
UCgDlijNPh7yHQNv0YdL11fQ,610000,0.24846684881602915,178389,1.5
UCgE2M3C3_zXK5zr7gvGORNA,33900,1.3259764011799409,51907.8,0.689655
UCgES377cbdgiVbLUHjHo9aA,121000,0.35153482880755604,51440.7,0.92069
UCgEiA2mA4iYOL7aC6tYdaCQ,5710,0.2729489424760878,1470.14,0.93018
UCgEuWGoioW-NGu6szEp0PcA,77100,5.721423181228629,25009.3,0.923611
UCgF9SyNG41bNbQXoQTKuvQg,5950,4.0729411764705885,374,0.137681
UCgFB5NI2tKLgmNgYuL_DAkQ,47700,1.3568972746331236,9132.29,0.0895238
UCgFC7C2JrdCepq92WHVobSQ,154000,0.6816010728402033,33555.4,0.468085
UCgFfm77YtqRjk9gzy7d5Qrw,10200,1.7294411764705881,10889.7,0.133017
UCgG7brlMVTlAlZB1p2liMnA,11400,2.1340380116959063,827.8,0.24105
UCgGC5WO6dc33inigzAO827A,9620,0.33245242283703824,4941,0.835294
UCgGQk3zmzUEL-s_bPuI7wVQ,87500,0.31425095238095235,14094.3,0.391304
UCgGcm-2vlamMAYbZ75ne1Iw,12800,0.293984375,101,1.89406
UCgGg4LNOe1c2-AUusxyuqCg,13700,1.7692311435523114,25828.6,0.84375
UCgHNMz2mzRS_OZY9GpY6LhA,66000,0.2683502331002331,7031.17,1.87044
UCgHqGljEJF7BdW6iw01GZxg,13200,2.658839285714286,21918.4,0.652778
UCgHuc2JGv8c4OW_Lb0mgQOQ,6720,0.32452050264550264,492.556,0.95
UCgI1SufgE1UNDZK3iSsXbBw,146000,1.6804835616438356,229493,2.125
UCgIArNc-zdwFDmZm0X9QE_A,105000,0.7569653968253969,79481.4,4.088
UCgIFmJOfd9IGh2Zk58ANX_w,4650,0.4011939191694475,1881.87,0.634722
UCgIjEp8G3-NVlboQuydlRvg,10200,0.8431333333333333,10316.8,1.28636
UCgJLR1Yk0-TJzWvmjOlV6lg,4430,0.24097454658675174,1061.93,0.245614
UCgJZDHXntyP9j2LLwYpVsbA,71700,2.228414892971924,4008.5,0.177177
UCgJzoyYjnk92zupObQvc7-A,81500,0.3564586418447218,22123.1,0.592593
UCgKFMR71wmZW2hiF1PNeacg,17000,0.8085098039215686,559.25,0.375
UCgKI7v0S1oXp036_ZhIOgBQ,21100,0.3348161464291551,6839.3,0.467914
UCgKW2YY43ad93PrJOqblPEQ,11100,0.7510744077410744,3250.11,0.343685
UCgL1PVDxGDkeElnLYwDGXkQ,7660,3.113069335654192,19415,0.168675
UCgL8zUuTzKaxlPPDHsQ6tqQ,4490,0.5900742390497402,104.125,0.198347
UCgLZdU1Civ_ryT3weLwy_jw,10500,0.8000295566502463,4893,0.456897
UCgLeJCbUKtSQS8dyShaupWw,4190,0.6348846459824979,2660.17,3.38372
UCgMawr4F7HQML8kqROLeobQ,106000,0.9300566037735849,64967.5,0.804196
UCgMbfueE3loKQfFFC_SCRoA,4820,2.577429114799447,15878.4,0.257143
UCgMgYGaidEWJdk6HnAfO7Qw,33100,4.617292715676401,368.75,0.375
UCgMsQOHalsmbqKfyTEHfAQQ,13800,1.5327391304347826,1073.5,0.157699
UCgNHxcc7EN8AOuvVizpdaLA,4120,0.7396440129449838,2525.7,2.21875
UCgNWTfLYEOwrZJmnZNJG3SA,14700,10.781356963838165,513533,0.308571
UCgNp8XV3QbtinxSRaGmlH6g,734000,0.21816236023677535,147780,1.68333
UCgO50xKdOkvn6HbTTQyJn-g,14000,6.2237829670329665,8994.72,1.48558
UCgOPKUCivcrGj5PFK1Jz5ig,6540,1.6117787971457695,7378.56,0.385042
UCgOXCawkUDPb7wa9ZGAq0Mg,5580,0.6736943164362519,1234,0.653753
UCgOrq46HHPLETItXdQzG0Og,241000,0.5398171507607192,130816,1.77027
UCgP_jcO8dsKi9YEYJjR3lMg,4990,0.3349142729904253,3057.45,0.372519
UCgPjH6ViMElskR5sGa-Ck7w,15000,6.512741666666667,165965,0.349515
UCgPngSJ4QqLxG0atWipd6Dg,8630,0.23683103729453672,2581.2,0.735294
UCgPyfJ4FCJvVaTyN5vLfvPw,12600,3.7515767195767196,2125.62,0.697917
UCgRElRhf8PWv95nqExiQXHA,8020,1.64612810080063,6325.5,0.491667
UCgRPS-9LIGvPw6TUT1DcNXg,54000,0.20768582375478928,6287.53,1.10526
UCgSGT3WawT1QwUnMbjk8S2A,60100,2.4616587738384745,108184,2.46957
UCgSNXznHOYatwy71qrl4kmg,238000,3.7124420768307322,105690,0.343137
UCgSfvUoRBAfRo3kqSph2asw,182000,0.4749806384092098,119491,1.55365
UCgTIt7bBru_lnfomQfSnOtA,342000,0.34664824561403507,72361.2,3.29217
UCgTJD6Raev1nntkNj6MInZA,5030,1.7618489065606362,792.667,0.810526
UCgTXAi1sNU1_30U0Go-ujfg,113000,1.0574398230088495,91202,3.39623
UCgTu4y8j7pqVkQ0cdOlOfdA,7490,1.0311487780809194,20771.2,2.63874
UCgTuxaOdWxIuJk6RDxt621Q,19000,0.2689175438596491,4961.93,1.40088
UCgTwmpfE7slTAkZie87sZXQ,39100,7.682077784637093,15770.8,0.422535
UCgU2dBmMzGvUbhRpBXWYFrA,32200,0.31537481259370315,6267.5,0.283784
UCgUmXnb08jZ6Ser6YoFGQBg,86400,0.4737661030595813,46075.4,1.58629
UCgVhcWCymdylVecsGF8qIHg,5960,0.4253187919463087,2534.9,1.69403
UCgVp2k71X1-ORHtvs-r5O8Q,95800,0.34988100208768264,33518.6,4.72131
UCgVq8Y9dvdIfFZb4ybXe5qg,5840,1.0714102250489237,2591.4,0.09375
UCgVuva4_aRYXUqqsFTOnh8g,11200,0.6797321428571429,6255.85,0.968215
UCgWwo8FJL3MCxfd66ip7nFg,192000,0.2752130208333333,52840.9,12.9
UCgXiVG7hcLsJ9sFgNJeX9NQ,21300,1.9318376928236083,1355,0.240143
UCgXwZE9Vbcjo_LHbzogL2qg,4200,0.7426428571428572,749,0.276256
UCgY7PwYABVXoOWk8K_zODGQ,79200,1.9274540863177227,158917,3.7013
UCgZLVLon_QQWyrTSMgV_v6A,156000,0.3230763656633222,37717.5,0.496599
UCgZal48immLk-GMmWar6-yg,480000,0.721794375,321445,1.11224
UCg_F5YXAiyCXNVNV0A6JnAQ,13200,5.219412878787879,82004.4,0.131687
UCg_LBHpviiqEBYUJFeVQjvg,27200,0.20981985294117647,4415,0.680272
UCg_tGhjUXP6JpLv9V6Ttt8Q,4560,1.526206140350877,2210,0.161074
UCg_xrQ9KMN7wL4moBwuxZWw,535000,1.0603426361585562,432672,0.960784
UCgaI8qNjyXAkVl7-lxzb09A,65600,0.8362785823170732,47258,1
UCgaR4MxS4ZNOxUk5au12HUA,24400,0.31374180327868856,7655.3,11.3814
UCgaj9WhmFojmyr_yGHp0HHA,10400,0.5781153846153846,4687.86,0.864583
UCgay59pIcwhCHVprFjxXqfA,5860,0.25478992585618454,1216.8,0.641667
UCgbO9dBeKUCAy1VApZufdIg,5380,8.588746198039878,1955,0.703488
UCgbQQMk44zZVEE0RG3BZzyA,10800,0.20752314814814815,4345.55,4.44118
UCgbTWyTFw8bpujADsMfBNUA,6390,4.012056882356943,2729,0.511111
UCgceMFURsnzxPbmej_sHbtQ,6070,0.5262998352553542,2996.33,1.5493
UCgcfz-ivRYhb85w37rUn6sg,67900,4.209678259884446,101490,0.0517928
UCgciFvhDgtOBu6ieoE9zdhg,9730,0.30242548818088383,10731.1,2.99829
UCgcllETW62YVbz2xQ4Yt_Rw,4300,1.6069767441860465,202,0.342105
UCgd3ix4H6PTo3r5dtZ4xcuA,11800,0.3550084745762712,4189.1,1.81356
UCgdOcGtd3EZe23vXaBm2GLQ,5110,0.6557012393998695,3350.63,0.802935
UCgdglEHxPAnomm_xNludB5w,16000,1.2673469827586208,2634,0.611399
UCgdwOX3cPQkI1mjLZJxvKwg,5270,0.2543327008222644,1073,0.395425
UCgeA8X7DypJjxrQtHUnJ6rw,10200,1.1832277526395172,181.5,0.202564
UCgeHDGNAxySBHWaFw27JMjA,141000,0.24187695035460993,71146.5,1.35484
UCgeIVCStRoyehzqsE7ew8gA,6520,0.4114723926380368,1811.42,0.66055
UCgeazIBHz3JS7ft7_nyj-0A,106000,0.5967864779874213,63259.4,4.80172
UCgeeQuH16jS4UEOIxc-kwoQ,45500,11.134136752136753,56590.7,0.392931
UCgeiclpv1w6zfVc3Qk2ue3A,5000,1.7230344827586206,1738.62,0.895161
UCgewE54VCkVw549rH-JoFEw,8170,0.2216515125021857,1139.17,0.721854
UCgfQlzdYhPWRRS05Ld99HwQ,11400,1.772608187134503,15519.5,0.678571
UCgfrrUY7asE87hy7buLiCGQ,9170,0.46857869865503454,143,1.44501
UCgfzs8myLD1Ayv2i1y9cirQ,4850,0.7952221827230715,3789.55,1.09859
UCggEh005xXTRPvHx-_lFq7Q,24100,10.879232365145228,16795.8,0.153094
UCggP2a9zJps2jw6Iw_rw19g,5560,1.6856258992805755,5576.62,0.481928
UCggPU_CwIrLDd7e2Bp-PEaw,20400,1.0875898692810457,1940,0.165192
UCggXYR6zhbqnmzH8B9K88dg,8890,0.6087040844032428,6080.1,0.371882
UCggskUZjPjun4JzgdPDEhkw,19800,1.050166479610924,19105.3,0.46888
UCggsn1NS07i-FAHjKIDef_w,7410,5.711861384229805,7205,0.43038
UCgh5jkKAti-nPmXmQY3oaOQ,8580,2.351531801531802,8438.67,1.34375
UCghLe7ukGaYHVDJbOPKhhqA,4840,8.22978650137741,1226.13,0.114286
UCghP93LBNk1EGBr5gFJg20Q,412000,0.4100495145631068,155193,1.7732
UCghRIQzJQPxDw34xXc8LVLQ,10100,0.574943160982765,1656.4,1.10345
UCgi3t3eW4EB-rP3aq9_e95A,13000,0.48189560439560436,1179,0.782258
UCgiNzRd7heqlL1cMSPO4_hw,7860,1.5893848877088173,14148.7,0.894737
UCgiXJPw3OxlX0cFM46CJ2fw,37100,1.1305408805031447,1576,1.08556
UCgiZEPih0eqntG8G7R1_qyw,716996,0.7109278281760416,539795,6.31169
UCginWyQFMymIJyszZuVcBZg,11100,0.7365926640926641,3207.86,0.366446
UCgiu4VEuV3QzvGJ2a8QXIsQ,27000,0.2797910052910053,11,0.532338
UCgizQwZXaywKvqShnXUKN-Q,79600,1.1373458961474037,43589.4,0.30721
UCgjoHgnvmiHZO4mw96R10rQ,262000,0.345676919622811,180621,2.11818
UCgjqBCK9-Vqvujr96f4oZVQ,11500,0.6133583208395802,7253.67,1.78571
UCgkQKV-Jum6D1hhx65jA24g,232000,1.621217672413793,401815,1.36893
UCgkwMENz5ujPZSER6uXcw0w,14400,0.6436557539682539,5521.54,0.455782
UCgkyGWLQ_0H9CG5Cnk7p8Mw,70600,0.9618588290840416,31005.5,0.0849858
UCglRHAqxLq0KF0ffkQXF-TA,72500,0.4899949425287356,35524.6,0.566596
UCgln4bTPN2cXnAjXVgM-Cfw,1300000,0.37629983805668016,370079,1.25776
UCgmQJAJuiddthVUfJmWxltA,109000,1.0072048929663608,132074,0.682819
UCgmmc51A3qyAR3MvVX-rzCQ,118000,0.29859362389023403,29858.1,1.66471
UCgnEQE0RUIPJIgNwfDAOmiQ,15100,0.3828416616496087,2822.38,1.19231
UCgoF9YEH3vw4qi_Q3ECYi9A,11600,0.9146366995073891,10036.9,0.6
UCgp0KTkZeA9LGE7ooDzA5bA,180000,2.8107451851851852,240050,0.941176
UCgp715TVX9u6cab9XCsFtTw,179000,1.952425027932961,90195.5,0.255102
UCgpDfTHacLF3JiuXppwuT-w,18100,0.2648066298342541,2490.5,0.31831
UCgpEBJLlDdtwyhINzFkieJQ,4140,0.2688930896870405,1265.89,1.08696
UCgpOkGYFR0h6hiJhWpXDksw,41600,0.49309935897435897,13033.5,0.159517
UCgpWbJENJZlLYcTHYD6xHuQ,13600,1.1077107843137255,3137,0.656109
UCgpXhc6CbkFmcLK_S4nu_kw,125000,0.33276660869565217,28256.6,0.631579
UCgpZt0ZVsjLjarQcI3boB3w,51700,0.26168923275306255,11585.9,0.164384
UCgpnf_7CTjadpTKbbO2w8Xg,63000,0.6798730158730159,75488.9,0.870588
UCgpyaNEjCIzMSqIkrqKkm7g,9010,1.1972000807183938,5915.64,1.08511
UCgq1pj8zsopL-LBfBEDJzfQ,83700,3.319091583240638,211848,1.74468
UCgq6xp2E7-j-h50asfQbemg,23800,1.3912214885954381,19490.8,0.853933
UCgq8_R4E5YbkBA0Icq5gdKQ,4920,1.7054979674796746,5904.2,0.355311
UCgqX7V_ouFgO3SsEQX3VeKg,4240,0.8686402081977879,2784.08,0.266821
UCgq_jcSsCNlUQo3_NlJDgYg,17900,0.3759739292364991,6731.57,0.77131
UCgqdbgP31awb2sRqBMIMAhA,11400,2.6665444862155385,1511,0.353383
UCgqfT6rqwCIsIooceAqm8xQ,16100,1.1318043478260869,9736,0.765537
UCgrCgT8TKCyAxRCxYN_yD6A,18200,0.4437760515346722,3100.75,0.872093
UCgrKpAImEYhc219R4oeG6Cw,6070,5.913467874794069,35894.8,0.03125
UCgr_2yzDXL34EwXMEHEYVSg,501000,0.4833313373253493,182820,0.542798
UCgremN8LoSXnNTlURkQHUVQ,11200,0.4832506613756614,842.5,0.216463
UCgroL8ROo7mHiPgBL5fZ74g,9040,0.5030377808032674,7405.21,0.583721
UCgrtVQLRR8GIR2D1UEKXPaQ,13500,1.2941220043572983,8590.25,1.19689
UCgs3WCwwrXNZ4Rb8RWhP6dA,84700,1.6289020070838254,115632,0.511962
UCgsM6lQD7pdE0rNLrgZBDUg,8360,0.2326555023923445,745.333,0.673333
UCgsRQoYEeOyyhlqhlm7nWrQ,5260,1.5497782002534854,2777.11,0.657895
UCgsSA-h0OwvDdRGUuzGQv7Q,17400,0.5207505070993915,20135.7,1.02721
UCgsWa-rlfd0dPFIu4dJeccg,5720,0.9744299179081788,5367.65,0.913043
UCgsbJfHa3TCmki1x_ZwugEw,57300,0.45224936978863683,10584.2,0.6875
UCgsem8W_WF2jsMusxrUPLLQ,5180,0.4548182110682111,789,0.235174
UCgsffS7MfKL6YU3r_U3E-aA,1520000,0.43815883771929826,666001,1.73864
UCgsgpELbaTiGjCHIjHVF8uQ,499000,0.9547512882908674,333790,0.730583
UCgskCCeuFJpM2zTpfe7CT1g,34800,8.677417624521073,207090,0.565657
UCgsyE-LCoaHPKyk3rCnapAg,111000,0.46554472329472324,10729,0.211905
UCgt1xVd4ZSNrGcU054TPBLQ,55800,0.539531660692951,30179.2,2.80392
UCgtOknc4X5sEHNFb5YK_ggQ,7620,1.0829002624671917,1004,0.116883
UCgtgC3Q2UBytpJooOCq4DJg,6510,0.8335573476702508,5186.6,0.0933333
UCgunakPN5DQM7729kvg5uFA,6070,0.6350192202086765,3940.43,1.11852
UCguzIEj_YJl_z7X89mJ03ow,181000,2.830587108655617,821010,0.379032
UCgvNKjXlaQyN9DhuJ-zwJ2g,4110,0.31019380820538633,918,1.14545
UCgvP5ez4_OVaARMT6kqFq7Q,91600,1.4783933142599006,110730,0.259091
UCgvShOkNFbcFarOXw7OcK_w,5560,0.2080796900940786,1312.53,0.403226
UCgvXWzZfixiZNS7-a3-Hi4A,6570,0.2027650938609843,997.467,0.229213
UCgva1hIbhfs51WtB1RjH_PA,4240,0.24295073375262055,607.75,0.665148
UCgvpKuKZwkcM-0GInEmShYQ,7470,2.628223237778701,18018.8,0.54955
UCgwD49cjkU7hkhebONfKhFA,4190,0.9159606205250597,751.667,0.743902
UCgwD5R_k0MlP8R0RWfNlTpg,11200,10.11233418367347,164.333,0.247387
UCgwTccpOFDQVtm3AnUIxDLg,8190,0.7020666576222132,2896.67,0.285
UCgwZS-p149eIZwEHRsXLI-Q,99900,0.6463623623623623,24806.2,2.01826
UCgwhleYT1vf5ReAtUZNI4AA,18100,0.24584630838774485,3529.7,0.596591
UCgx42Ag1v4v9BbLEgqSxxGA,22000,0.7872242424242425,8634.83,0.90604
UCgxAZv7icfpx3P1PggI2eqg,36800,0.47212590579710145,10398,0.1875
UCgxCxez2q1ZNOhLP3JHiDAg,5480,0.2563428139944626,1392.13,2.37349
UCgxec7inU4DbrUFa8uJEYJQ,136000,0.26420454545454547,27357.2,1.91781
UCgxh676CCyH_KQwnDzMIyrw,10100,0.22823762376237622,1571.75,0.246753
UCgyBw-ZiNwnqj3SKCr8UgJw,4880,0.47635094110503945,192.25,0.443478
UCgyEIw0Cdt5rZHaHpiODl_A,9050,0.5662025782688765,4530.5,0.23064
UCgyN4tj7aOTL_t_V66EeYLQ,21400,1.00361585562359,8984,0.825503
UCgySwATr_UPiGqrwfRo6_ag,227000,1.2691587476400252,220653,0.651724
UCgyqOUG0bDPu3Yz5GxSX9-A,12600,0.755787037037037,9630,1.3
UCgys6d_c1B5b8CmNyC3wZlg,14100,2.057996453900709,8285.67,0.793478
UCgytiWeTieFLqPdJmNQRgPw,16700,0.2883398719801776,5695.26,3
UCgz-yqaR8FJnZs1Rg3zXALQ,86600,1.0309860607060375,84421.2,1.40122
UCgz1q8NoBphQZNxmZGwt74g,8580,1.3706177156177155,4941.09,0.940789
UCgzn7v8NBoeM4n2tkjqU28Q,4480,0.2659254807692308,858.188,0.165517
UCgzt0sNPXWfJ_kqhiuqeL7Q,4890,1.278563695416817,863.2,0.137405
UCh--SJu_6f0m_j9Ic37Zxuw,37000,0.48026747437092265,13162.1,0.820895
UCh-1iAxlMuiw6rrAtaCB3Tw,108000,0.21434567901234566,23149.3,1.66265
UCh-Ax42ilKZsGKzYGovFRPQ,14300,2.6861213786213787,793.5,0.323529
UCh0VIGYFPJeZQ9ErGyE5AaQ,17300,0.3408753096614368,1644,0.0682171
UCh0a0gmU0-4ek9R3nGnbRMg,19600,1.4378195488721803,500,1.41063
UCh0oFFTY5LRkhBBmHgwjTYw,105000,0.23342186948853616,12373,0.297436
UCh0oNa3sfm_hMLkL5-p-BNQ,8300,0.26555077452667813,2536,0.333333
UCh1jH9ubMQHVQWG9Xkmhv2g,195000,0.9442917948717948,148658,0.847458
UCh1m0y8CdRCnerfhEfDFM4g,193000,0.7173937823834197,159260,3.18987
UCh1y-WiFFGNNGjOJXu2B-bQ,13300,5.6387719298245615,87238.8,0.266055
UCh28NdHukypjcw56i00kglA,4580,0.23027656477438138,1077.2,0.506591
UCh28f7Za77TRDEy-K_9nZtA,13500,1.3850916179337232,790,0.440476
UCh2mwzpXrgObd0qMAFBuoUQ,19800,0.36073400673400674,6258.13,1.22905
UCh3BRUypgg56_4KFXUn3UaQ,124000,0.2702889784946237,33515.8,3.51442
UCh3D-ny3S_wqYYbFY8Euusg,725000,0.539455632183908,131249,0.604396
UCh3mIfxY1J-6k5QBKqs_hog,4470,0.876510067114094,417.636,0.382353
UCh3xWkUBMbd48405AEegfHw,12800,2.939322916666667,12414.2,0.344444
UCh4APio1T2hOasaRzzUEkBQ,87700,0.5543728620296465,48618.5,19.7857
UCh4GQFRVsCzrm7OH1rtylSw,4190,0.2697638054481113,187.571,0.765152
UCh4UcRKVVey4SQZ0BTewu5Q,11000,0.5710247933884297,3353.4,0.76
UCh4zNJHKIjVUCE9EN76TdeQ,5920,1.6071438626126124,1569,0.229858
UCh51JL5SR9ipnee2Api77XA,4070,0.9011466011466011,2154.92,0.149254
UCh5HTl37SQHD7hsxRlLXB5w,158000,0.3709932489451477,40660.2,0.55
UCh5Swfph2irzVHOoxwT8EQA,366000,0.7532193078324225,277450,1.3262
UCh5txaHCb72mGvF3DtXQ8Mg,47600,3.570257171834251,846,0.0682353
UCh5x3lpk6MV5EeqRK8qR6XA,6380,0.3351936856247201,369,0.955696
UCh7_XxZrEzQg0CVIsprSUSw,4200,9.902631578947368,649,0.0864553
UCh7urlRlLe-hirarhT799BA,4390,0.5805435551017202,227.333,0.103753
UCh8-otYD25tzI8ZqBSNXXeA,4830,0.24364246448204468,1145.33,6.88172
UCh8C8QtVTA9tixs0_GTE3fA,53500,0.4134521430873348,19747.8,0.292276
UCh8EdN15Ef_8k-H3AAj9-ww,64100,3.6705447217888714,161034,0.190476
UCh8M2i5kaIxDlAzjoZ-KdmA,6260,1.6364084132055376,238,1.28947
UCh96Js1gA5K4ryHLSsESPnw,17500,0.28695714285714286,847.565,0.592643
UCh9KQYRvbGZ38f2iozEsIhQ,9290,6.285591265569737,282,0.131313
UCh9aAcncFwKycCNu6yzrdOg,9950,1.7024497487437187,9849.07,1.05882
UCh9dr8CTHgDZaWNckchjRfQ,6030,0.8422707889125799,877.909,0.383178
UCh9hXvYF58wJYdWCKNO2zzw,99700,1.0398368181467479,78638,2.24528
UCh9wA9D2DzGwj71kTDjtS0Q,18500,2.1878702702702704,2902.25,0.114706
UChA-G0bXNFxRaT3elU02O9w,186000,0.7331746143057504,39220,4.36975
UChAG_b8370eXs2dyQy2YrDA,4540,3.008071113908118,765.667,0.240876
UChAf8K0GphdC1R-1K4EsTyw,12500,0.20465866666666666,1080,0.926606
UChApFXmGG2u8a5lgmcAYPew,7950,0.512900069881202,1989.33,0.141892
UChBKRycwLWou13wTAF--_mw,304000,0.8282389254385965,102414,0.585492
UChC-v97QSRidIg_kd4Jf_1A,69200,0.5943135838150289,61375.8,2.34286
UChC25ztAREsfyEqpYyjOVbg,23200,1.0789967300832344,7190.5,0.12809
UChCKI9vPYELH4cUGbdjv2vg,10400,0.3509198717948718,3649.57,3.10112
UChCSSA1AojT_Cj3MH6-aGcg,119000,1.1422103641456582,161891,0.544218
UChCfpHP-nQV37qrojqSQkkg,28100,0.375900059311981,8754,0.223058
UChCg1dZ-qETld0gwzMi25LA,5820,1.5570073210817272,3048.75,0.726496
UChCtvmiXyUHw2KSNNjD57wQ,7760,0.4338745704467354,444.778,0.715268
UChD2kf1XO2sxR4t4s_oPPMA,239000,0.23636345885634588,56490.9,6.57727
